100
86 83
39 95
29 13
90 77
55 18
80 62
8 26
30 56
20 91
89 71
62 16
50 28
99 20
51 75
27 72
35 45
48 55
31 19
56 55
85 14
92 58
2 80
43 13
73 97
67 94
31 67
25 53
74 32
84 75
82 9
44 90
38 85
98 89
32 48
63 84
84 62
27 50
31 32
27 59
17 96
70 57
84 78
53 14
36 28
38 59
33 12
68 93
96 41
78 69
95 58
25 24
67 23
84 68
99 34
47 81
94 43
8 7
65 41
99 25
61 64
35 9
13 83
22 74
13 82
14 39
95 26
95 34
49 18
35 49
88 18
12 10
40 12
25 14
70 62
98 99
47 59
53 63
46 74
39 89
17 84
76 56
60 43
61 50
4 47
56 86
4 93
34 35
49 17
70 23
23 99
79 90
43 10
70 93
71 57
80 83
0 46
67 17
99 1
19 61
76 85
83 18
45 83
51 90
60 16
5 84
86 15
1 41
97 71
36 29
45 22
6 91
20 82
72 44
72 83
61 78
10 64
48 10
48 15
27 76
70 50
19 59
26 31
25 4
92 96
93 41
90 37
26 83
81 24
16 11
88 64
21 93
79 31
51 42
85 72
40 37
93 6
44 36
83 58
70 83
39 53
26 42
10 16
0 65
61 11
89 26
86 24
95 81
45 55
12 77
19 67
64 60
47 60
32 25
91 53
65 70
50 34
0 56
96 86
52 55
73 70
65 91
80 10
32 73
45 58
21 96
2 69
4 11
16 30
33 31
68 3
27 87
20 79
25 0
73 45
69 80
0 71
5 27
10 53
70 8
39 86
87 2
19 26
44 18
73 46
20 53
34 4
0 8
49 53
37 88
51 54
99 73
52 33
24 10
74 13
36 25
97 3
0 13
1 85
23 38
49 85
13 47
81 51
67 85
63 40
56 72
46 43
48 12
23 22
50 66
45 70
23 42
52 72
2 23
71 56
38 42
40 44
29 16
0 42
23 3
60 68
50 77
46 21
30 20
6 73
32 70
2 21
93 73
72 89
25 52
7 39
33 8
44 16
50 21
32 87
56 25
35 86
79 67
92 22
34 22
68 95
30 85
41 44
1 95
56 13
92 28
7 18
31 94
21 49
37 74
47 9
20 7
10 37
7 46
95 84
59 65
62 71
51 85
54 2
0 91
1 76
57 74
18 13
0 87
17 30
62 55
99 60
66 22
10 50
10 41
82 77
25 41
52 98
97 96
77 47
41 37
91 64
15 35
95 24
41 88
82 56
65 44
55 13
58 57
23 65
43 68
33 19
25 79
26 44
63 70
0 34
81 74
53 23
53 51
93 67
96 22
98 32
75 24
81 92
44 5
76 26
6 36
30 66
22 87
36 49
6 97
70 84
28 49
69 66
13 79
12 66
72 97
41 72
95 86
40 83
53 6
7 24
61 67
26 90
21 81
72 19
38 41
84 30
5 52
20 6
43 44
6 40
18 60
31 17
31 55
4 13
38 14
69 36
5 31
47 11
50 42
12 36
57 45
48 84
47 37
93 74
78 16
20 68
48 5
94 35
75 94
55 30
75 38
71 34
15 31
3 69
74 36
98 18
1 52
5 15
0 4
87 15
83 28
93 95
96 14
50 31
23 24
19 78
74 3
65 98
34 81
78 15
33 70
15 37
40 25
49 80
16 43
70 97
19 83
25 48
62 28
23 47
22 50
66 15
86 33
97 41
15 36
65 37
24 90
77 35
37 18
7 2
72 34
86 51
50 84
85 29
8 68
31 27
80 1
96 84
50 65
13 38
79 1
68 28
93 62
17 6
49 5
13 72
62 12
43 35
43 18
86 87
89 11
57 98
87 97
47 14
34 55
97 35
68 55
62 52
49 75
2 75
61 48
20 83
97 79
16 14
72 15
3 66
97 18
63 87
44 73
38 80
36 57
81 49
68 69
99 52
94 78
28 5
82 14
30 33
51 49
23 50
85 82
61 45
92 1
39 79
58 96
97 59
53 65
53 9
93 12
74 1
72 76
28 13
64 31
45 3
47 43
40 32
89 90
56 57
9 80
20 37
47 85
49 91
45 0
42 24
14 81
93 49
75 93
51 65
17 48
94 90
61 81
46 58
60 52
60 25
93 54
79 33
60 40
79 43
65 82
19 38
58 39
77 46
42 79
27 24
37 53
81 79
60 91
53 13
74 19
56 34
85 71
83 57
53 92
45 10
99 21
55 6
67 75
91 73
73 30
