100
23 45
79 62
29 99
62 11
83 61
93 92
48 49
15 3
92 94
93 10
55 38
38 14
55 14
7 81
80 58
92 35
68 53
87 93
52 78
53 57
4 17
35 26
43 23
10 31
88 92
67 38
41 3
47 15
1 13
38 0
37 4
79 91
55 19
64 98
67 83
16 88
27 48
20 14
75 78
82 3
98 19
17 45
25 49
49 18
38 42
38 82
29 4
26 88
43 25
38 2
35 78
28 30
99 24
48 39
3 33
32 54
34 43
55 79
81 78
76 75
22 93
51 37
30 45
15 6
67 76
24 0
2 81
87 32
1 65
29 40
85 82
13 64
18 29
71 90
32 81
66 37
98 60
96 27
70 67
45 22
57 41
66 57
41 45
85 76
53 32
51 65
63 74
53 27
22 82
0 49
8 93
96 89
71 92
35 7
44 38
60 48
8 39
43 36
23 44
8 88
95 85
13 74
55 5
68 74
45 34
62 9
94 88
42 13
28 84
18 77
94 81
60 81
20 95
84 57
78 76
42 90
28 60
44 45
40 10
7 9
68 38
11 49
34 78
24 19
94 24
47 32
23 85
54 91
66 76
85 6
52 54
62 7
95 6
28 61
13 39
24 64
82 49
57 42
7 25
30 93
56 76
22 41
98 95
28 79
13 10
69 28
50 98
72 40
49 94
48 36
28 98
61 71
59 67
15 71
33 17
70 68
21 59
32 4
80 90
6 25
33 37
41 40
48 8
49 68
86 90
47 23
25 61
0 36
94 66
85 45
40 89
33 69
38 62
70 31
65 46
52 97
57 89
87 52
54 74
68 57
31 48
43 96
80 52
0 57
97 44
8 19
27 3
28 38
13 44
15 45
51 99
12 63
89 5
31 84
93 35
54 46
88 19
22 51
80 53
98 67
70 81
94 89
75 22
17 23
58 61
96 30
39 44
7 8
66 12
48 88
57 71
14 2
27 34
79 56
56 71
93 18
85 65
64 46
60 43
11 88
19 32
15 11
66 67
36 5
62 4
90 32
0 79
61 50
92 57
25 39
56 27
35 72
0 82
44 48
64 81
0 86
76 36
70 72
36 45
78 63
53 63
82 81
33 79
81 62
19 48
55 21
90 3
50 89
28 83
89 54
50 52
40 64
87 7
59 23
50 2
4 80
22 32
56 85
2 39
82 33
30 12
25 14
41 53
47 54
36 98
18 8
7 41
82 64
15 91
38 96
4 69
57 70
54 29
